,unit,time,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,cycle
15522,77,154,0.0009,-0.0004,643.49,1601.95,1423.58,21.61,551.86,2388.27,9074.92,48.08,519.38,2388.24,8148.51,8.5105,399,38.29,23.0154,154
15523,78,1,0.0016,-0.0004,642.0,1587.5,1395.1,21.61,554.76,2388.02,9055.79,47.0,522.48,2387.96,8139.23,8.3303,392,39.26,23.4923,1
15524,78,2,0.0002,-0.0005,641.45,1586.11,1394.24,21.6,555.1,2387.98,9053.91,47.23,522.87,2387.99,8144.53,8.406,391,39.21,23.3712,2
15525,78,3,-0.0002,-0.0004,641.96,1586.33,1396.56,21.6,555.45,2387.98,9048.37,47.12,522.93,2388.07,8138.47,8.3995,390,39.09,23.4523,3
15526,78,4,0.0037,-0.0002,642.14,1591.12,1396.67,21.6,555.58,2387.98,9060.95,47.04,522.1,2388.01,8140.27,8.3548,390,39.16,23.4028,4
15527,78,5,0.004,-0.0005,642.0,1578.97,1399.11,21.61,554.98,2388.02,9061.21,46.9,521.95,2387.99,8140.12,8.4112,391,39.17,23.5384,5
15528,78,6,-0.0006,0.0004,641.69,1579.1,1401.36,21.61,554.75,2388.02,9051.03,47.24,522.89,2388.03,8139.28,8.3971,390,39.0,23.405,6
15529,78,7,0.0001,0.0001,641.56,1584.97,1401.27,21.61,554.58,2388.01,9049.62,47.04,522.05,2388.01,8139.96,8.3939,392,38.96,23.3515,7
15530,78,8,-0.0009,-0.0004,642.05,1583.58,1391.06,21.61,555.12,2387.93,9054.72,47.01,522.92,2388.02,8140.22,8.3638,391,39.14,23.3932,8
15531,78,9,0.0,0.0002,642.18,1589.59,1392.94,21.61,554.97,2388.03,9053.67,47.2,522.69,2388.0,8140.4,8.3387,390,39.08,23.406,9
15532,78,10,0.0008,-0.0004,641.91,1584.85,1398.76,21.61,554.45,2388.01,9054.04,47.17,522.45,2388.02,8136.69,8.3976,392,39.08,23.4687,10
15533,78,11,0.0009,-0.0002,642.15,1580.93,1402.4,21.6,554.88,2387.98,9059.04,46.99,523.04,2388.03,8136.86,8.3544,392,38.9,23.4828,11
15534,78,12,0.0027,-0.0003,641.5,1576.39,1393.63,21.61,554.96,2387.97,9052.1,47.22,522.19,2388.0,8141.2,8.3806,392,39.16,23.4755,12
15535,78,13,-0.0004,-0.0001,642.06,1587.39,1402.26,21.61,554.37,2387.97,9057.07,47.14,522.18,2387.97,8142.15,8.3878,391,39.02,23.4886,13
15536,78,14,0.001,-0.0003,642.42,1581.03,1396.1,21.61,555.19,2387.92,9059.01,47.03,522.41,2388.0,8141.96,8.404,391,39.14,23.42,14
15537,78,15,0.0058,0.0003,641.91,1580.52,1402.63,21.61,553.72,2387.98,9065.77,47.2,522.26,2388.01,8140.95,8.4012,392,39.03,23.3573,15
15538,78,16,0.0058,-0.0001,641.58,1585.95,1394.54,21.61,554.53,2387.99,9057.26,47.07,522.36,2388.02,8139.08,8.4278,391,39.13,23.4326,16
15539,78,17,-0.0001,0.0002,641.97,1585.03,1395.12,21.61,554.71,2388.0,9056.98,47.02,522.62,2387.98,8147.2,8.4089,391,39.26,23.4052,17
15540,78,18,0.0033,0.0001,642.19,1582.07,1396.83,21.61,554.29,2387.99,9064.13,47.06,523.01,2388.01,8146.36,8.3249,391,38.95,23.4043,18
15541,78,19,-0.0028,-0.0,642.18,1590.55,1398.36,21.61,554.52,2388.09,9049.69,47.25,522.54,2387.97,8136.8,8.3837,391,39.05,23.4471,19
15542,78,20,0.0002,0.0003,642.29,1572.67,1394.47,21.6,554.41,2388.0,9058.46,47.09,522.09,2388.01,8138.34,8.3674,392,39.24,23.4428,20
15543,78,21,-0.0009,0.0001,642.0,1589.19,1393.77,21.6,554.58,2388.02,9054.31,47.15,522.12,2388.04,8136.81,8.3887,392,39.23,23.4249,21
15544,78,22,0.0021,0.0004,642.15,1581.67,1394.89,21.61,554.58,2387.98,9059.25,47.27,522.68,2388.01,8141.71,8.4123,391,39.12,23.4315,22
15545,78,23,-0.0012,-0.0002,641.47,1590.37,1394.03,21.61,554.06,2388.01,9061.44,47.06,522.71,2388.02,8136.33,8.409,392,39.13,23.5275,23
15546,78,24,0.0014,-0.0,641.77,1584.09,1393.2,21.61,555.03,2388.01,9059.99,47.18,521.92,2388.0,8141.69,8.4058,390,39.05,23.381,24
15547,78,25,-0.0013,-0.0005,642.11,1582.28,1397.0,21.61,554.28,2387.98,9053.83,47.2,522.58,2387.94,8143.7,8.3709,391,39.07,23.4604,25
15548,78,26,0.0012,0.0001,642.14,1583.98,1395.33,21.6,554.88,2387.98,9054.83,47.19,522.2,2387.96,8135.31,8.3759,392,39.09,23.3506,26
15549,78,27,-0.0,0.0001,641.79,1580.41,1391.44,21.61,554.53,2387.95,9058.55,47.15,522.39,2388.03,8137.04,8.3847,392,39.03,23.4377,27
15550,78,28,0.0038,0.0004,642.0,1583.3,1396.32,21.61,554.31,2387.98,9059.58,47.03,522.64,2387.98,8145.88,8.4081,391,38.99,23.4235,28
15551,78,29,0.0006,-0.0005,641.76,1587.66,1393.15,21.61,554.55,2388.02,9049.25,47.1,522.6,2387.97,8141.89,8.3835,391,38.98,23.6064,29
15552,78,30,-0.0008,-0.0002,642.45,1590.95,1391.41,21.61,554.52,2388.04,9057.78,47.18,522.46,2387.98,8139.5,8.3799,390,39.25,23.4607,30
15553,78,31,0.0003,-0.0004,642.18,1589.18,1388.26,21.61,554.64,2387.97,9054.44,47.25,522.35,2387.99,8139.42,8.4077,392,39.18,23.4287,31
15554,78,32,-0.0011,0.0001,642.22,1580.42,1382.25,21.61,554.68,2387.94,9056.73,47.06,522.27,2387.96,8140.75,8.3978,390,39.05,23.4894,32
15555,78,33,0.0012,0.0002,642.02,1578.83,1397.92,21.61,554.92,2388.04,9051.73,47.08,522.38,2387.99,8133.89,8.3921,393,39.11,23.4207,33
15556,78,34,-0.0024,-0.0004,641.9,1582.77,1395.04,21.61,554.51,2388.02,9058.02,46.96,522.38,2387.97,8138.45,8.406,391,39.0,23.462,34
15557,78,35,0.0069,0.0005,641.66,1581.09,1399.52,21.6,554.02,2388.02,9055.97,47.1,522.56,2388.04,8138.31,8.3917,392,38.99,23.3923,35
15558,78,36,-0.0027,0.0001,642.0,1582.28,1402.15,21.6,554.35,2387.99,9052.84,47.08,521.99,2388.04,8143.55,8.3358,392,39.1,23.4342,36
15559,78,37,0.0008,-0.0004,642.69,1583.05,1400.5,21.61,555.29,2388.01,9066.6,47.04,522.69,2388.03,8142.29,8.4319,393,39.31,23.4179,37
15560,78,38,0.0026,-0.0003,641.69,1590.53,1397.51,21.61,555.52,2388.03,9062.74,47.21,522.61,2388.05,8141.81,8.3712,389,39.11,23.379,38
15561,78,39,0.0023,-0.0001,642.21,1586.08,1392.81,21.61,554.99,2388.01,9057.71,47.1,522.36,2387.98,8146.05,8.3929,392,39.13,23.3995,39
15562,78,40,-0.003,0.0003,641.73,1577.8,1392.93,21.61,554.95,2387.95,9057.42,47.22,522.31,2387.97,8140.83,8.4287,391,39.05,23.4753,40
15563,78,41,-0.0025,-0.0,642.02,1589.95,1404.02,21.61,554.21,2387.97,9054.05,47.29,522.49,2387.97,8139.87,8.3956,392,39.18,23.4586,41
15564,78,42,-0.0013,0.0001,642.31,1586.48,1396.27,21.61,554.53,2388.05,9056.73,47.28,522.24,2388.07,8137.4,8.3791,391,38.98,23.4806,42
15565,78,43,0.0018,0.0005,642.65,1579.28,1397.63,21.61,555.38,2388.04,9061.62,47.16,522.77,2388.04,8141.06,8.3999,392,39.19,23.4343,43
15566,78,44,0.0035,0.0003,642.09,1588.84,1394.42,21.61,554.62,2388.01,9060.76,47.29,522.83,2387.99,8141.66,8.3855,392,39.07,23.5825,44
15567,78,45,-0.0017,0.0004,642.51,1584.36,1399.3,21.6,553.83,2388.01,9053.69,47.15,522.77,2387.9,8138.25,8.462,391,38.91,23.449,45
15568,78,46,0.0033,0.0003,642.35,1581.22,1396.86,21.61,554.75,2388.03,9058.3,47.28,523.03,2388.01,8138.94,8.4012,393,39.0,23.4537,46
15569,78,47,-0.0005,-0.0004,641.82,1583.15,1391.02,21.61,554.05,2388.0,9059.65,47.03,522.47,2387.98,8139.23,8.3928,391,39.1,23.3871,47
15570,78,48,-0.0012,-0.0001,641.9,1584.07,1395.83,21.61,553.37,2387.94,9054.83,47.27,522.46,2387.97,8139.24,8.4064,391,38.95,23.486,48
15571,78,49,0.0031,-0.0003,642.2,1579.41,1393.43,21.61,554.86,2388.0,9062.79,47.13,521.8,2388.03,8143.36,8.4061,391,38.85,23.3193,49
15572,78,50,-0.0006,-0.0001,641.64,1584.88,1392.53,21.61,554.35,2387.99,9060.42,46.99,522.29,2388.03,8141.27,8.3843,392,39.0,23.4077,50
15573,78,51,-0.0033,0.0003,642.39,1585.03,1401.62,21.61,554.24,2388.08,9059.89,47.33,522.98,2388.04,8145.05,8.4074,391,39.14,23.3952,51
15574,78,52,0.0015,-0.0002,642.29,1579.12,1390.91,21.6,554.77,2388.06,9058.35,47.24,522.57,2387.99,8145.98,8.4289,391,39.14,23.433,52
15575,78,53,-0.002,-0.0001,641.97,1572.46,1396.16,21.6,554.45,2388.05,9050.93,47.16,522.44,2387.97,8143.38,8.3773,392,39.07,23.4288,53
15576,78,54,-0.0009,0.0004,641.85,1579.43,1394.73,21.61,554.87,2387.98,9059.13,47.22,521.95,2388.0,8135.54,8.3894,391,39.03,23.4616,54
15577,78,55,0.001,-0.0002,641.55,1587.66,1388.25,21.61,554.56,2387.98,9052.63,47.26,522.31,2387.96,8143.57,8.3776,391,38.93,23.4318,55
15578,78,56,0.0028,-0.0002,641.97,1587.21,1397.7,21.6,554.68,2388.0,9057.06,47.09,522.47,2387.97,8142.05,8.4031,391,38.84,23.4089,56
15579,78,57,-0.0008,0.0002,642.3,1582.75,1393.11,21.61,554.17,2387.96,9053.35,47.06,522.54,2387.98,8143.12,8.3668,393,39.1,23.3244,57
15580,78,58,-0.0015,0.0,641.86,1586.23,1409.24,21.61,553.98,2388.0,9056.8,47.19,522.11,2388.04,8147.44,8.3525,392,39.2,23.5083,58
15581,78,59,-0.002,0.0001,642.34,1591.43,1394.46,21.61,554.64,2388.01,9054.02,47.15,522.41,2388.01,8145.64,8.4152,393,39.18,23.421,59
15582,78,60,-0.0016,-0.0001,642.27,1580.72,1394.66,21.61,554.13,2387.95,9054.99,47.19,522.51,2387.98,8139.3,8.3781,392,39.0,23.489,60
15583,78,61,0.0022,-0.0004,641.79,1588.09,1396.71,21.61,554.69,2387.98,9066.71,47.23,522.43,2388.01,8143.45,8.4101,391,39.06,23.4251,61
15584,78,62,0.0019,-0.0005,642.01,1579.61,1403.44,21.61,554.06,2388.0,9060.08,47.09,522.69,2387.97,8130.33,8.3981,390,39.01,23.2963,62
15585,78,63,-0.0012,-0.0005,641.76,1591.07,1399.13,21.61,554.65,2387.99,9052.95,47.16,521.85,2388.01,8137.87,8.3804,391,39.0,23.476,63
15586,78,64,-0.0009,-0.0001,642.09,1579.69,1397.25,21.61,555.01,2387.99,9065.4,47.16,522.53,2388.02,8143.26,8.3824,391,39.02,23.5269,64
15587,78,65,0.0007,0.0004,642.49,1581.95,1394.86,21.61,554.71,2388.03,9057.72,47.09,522.36,2387.98,8138.39,8.3967,392,39.18,23.3452,65
15588,78,66,-0.0048,0.0001,641.69,1586.59,1399.64,21.61,554.08,2387.99,9057.62,47.39,522.5,2388.01,8139.06,8.4035,391,39.02,23.4911,66
15589,78,67,0.0039,-0.0005,642.1,1583.62,1393.91,21.61,554.74,2387.98,9058.16,47.32,522.05,2387.96,8141.37,8.3868,391,39.0,23.5012,67
15590,78,68,0.0021,-0.0,642.18,1586.33,1399.83,21.61,554.25,2388.01,9054.23,47.14,521.93,2388.02,8139.98,8.3729,390,39.16,23.3275,68
15591,78,69,0.0021,-0.0002,641.81,1586.41,1389.95,21.61,554.23,2387.98,9051.31,47.24,522.32,2388.03,8140.6,8.3898,392,39.19,23.4704,69
15592,78,70,0.0005,0.0001,642.05,1585.08,1391.43,21.61,555.06,2387.98,9059.12,46.91,522.57,2388.0,8141.42,8.4081,391,38.93,23.4912,70
15593,78,71,-0.0021,-0.0,642.1,1583.49,1397.47,21.61,554.73,2387.99,9060.24,47.2,522.17,2387.99,8145.6,8.4295,391,38.92,23.4197,71
15594,78,72,-0.0003,-0.0002,642.22,1575.4,1400.88,21.6,554.83,2388.01,9049.34,47.11,522.15,2387.97,8140.96,8.4149,392,39.08,23.4371,72
15595,78,73,0.0033,-0.0005,642.41,1588.83,1392.86,21.61,554.4,2387.96,9065.29,47.15,522.41,2388.07,8141.27,8.3879,390,39.05,23.4719,73
15596,78,74,-0.0001,0.0003,642.8,1585.88,1400.4,21.61,554.68,2388.01,9058.9,47.17,522.09,2388.02,8143.21,8.4133,393,39.16,23.4287,74
15597,78,75,0.0035,0.0004,642.06,1583.69,1399.97,21.61,554.16,2388.02,9058.56,47.05,522.18,2387.98,8140.46,8.3839,389,39.07,23.4044,75
15598,78,76,0.0004,0.0002,641.94,1585.62,1395.47,21.61,553.89,2388.02,9053.15,47.05,522.54,2387.99,8140.23,8.3942,390,39.27,23.3769,76
15599,78,77,-0.0014,0.0004,642.16,1583.03,1397.49,21.61,554.58,2388.02,9048.55,47.1,521.97,2388.04,8143.58,8.3865,392,38.92,23.3148,77
15600,78,78,0.0004,0.0003,642.81,1580.73,1400.32,21.6,554.48,2388.01,9063.79,47.28,522.26,2388.02,8142.55,8.3838,391,39.0,23.4649,78
15601,78,79,0.002,0.0003,642.43,1591.9,1397.93,21.61,554.91,2387.99,9056.98,47.0,522.55,2388.01,8139.63,8.4298,391,39.18,23.2759,79
15602,78,80,-0.006,0.0003,641.86,1587.43,1396.77,21.61,554.66,2387.98,9055.94,47.5,521.68,2387.94,8143.45,8.4018,391,39.03,23.3328,80
15603,78,81,-0.0021,-0.0004,641.52,1581.96,1405.43,21.61,554.32,2388.04,9053.82,47.14,523.04,2388.03,8136.96,8.406,392,38.84,23.3852,81
15604,78,82,0.0018,0.0001,642.23,1580.34,1392.83,21.61,554.45,2388.03,9055.41,47.04,522.45,2388.02,8150.14,8.4199,392,38.92,23.4962,82
15605,78,83,-0.0005,-0.0005,642.12,1590.83,1391.58,21.61,554.0,2388.03,9058.02,47.23,522.2,2388.02,8138.88,8.425,391,38.95,23.4818,83
15606,78,84,0.0001,0.0002,642.09,1581.32,1402.33,21.61,554.33,2388.0,9057.02,47.15,522.59,2388.05,8138.53,8.4209,391,38.95,23.3136,84
15607,78,85,0.0014,0.0,641.98,1585.81,1399.85,21.61,554.4,2388.02,9063.35,47.41,522.28,2387.99,8140.51,8.408,391,39.15,23.4231,85
15608,78,86,0.0002,-0.0002,642.72,1585.99,1402.95,21.61,554.4,2387.95,9055.32,47.13,522.75,2388.04,8138.85,8.3908,391,39.23,23.4651,86
15609,78,87,-0.0038,0.0002,642.37,1584.91,1398.11,21.61,554.41,2388.02,9058.8,47.3,521.95,2387.99,8141.08,8.4093,392,39.0,23.46,87
15610,78,88,0.0022,0.0,642.6,1589.02,1395.69,21.61,554.6,2387.99,9062.64,47.12,522.05,2388.02,8142.14,8.4175,391,38.98,23.3106,88
15611,78,89,0.0014,0.0004,641.93,1588.07,1401.71,21.61,554.19,2388.0,9059.09,47.3,522.58,2388.05,8142.19,8.3578,392,39.09,23.3096,89
15612,78,90,-0.0021,0.0003,642.49,1586.05,1407.61,21.61,554.87,2388.03,9053.01,47.43,521.62,2387.97,8132.16,8.4242,392,39.08,23.427,90
15613,78,91,0.0006,0.0001,641.76,1587.4,1396.73,21.61,553.81,2388.08,9054.85,47.38,522.45,2387.97,8140.26,8.3434,393,39.08,23.4101,91
15614,78,92,0.0005,0.0004,642.37,1585.87,1399.05,21.6,554.18,2388.07,9058.28,47.14,522.58,2388.01,8144.78,8.4164,392,38.91,23.4303,92
15615,78,93,-0.0016,0.0001,641.81,1575.74,1400.36,21.6,553.62,2388.04,9060.9,47.21,522.02,2388.02,8137.23,8.4083,393,38.96,23.3643,93
15616,78,94,0.0016,-0.0002,642.29,1586.88,1399.23,21.61,554.24,2387.98,9057.75,47.27,522.35,2387.96,8135.45,8.4748,392,39.11,23.5011,94
15617,78,95,0.0026,0.0004,642.09,1580.71,1395.9,21.61,554.62,2387.98,9061.69,47.2,522.26,2388.02,8138.09,8.4218,392,39.05,23.4219,95
15618,78,96,0.0003,0.0001,641.95,1585.83,1404.09,21.61,554.31,2388.02,9060.03,47.4,522.11,2388.05,8144.4,8.4199,394,38.98,23.4942,96
15619,78,97,0.0018,-0.0003,642.5,1581.51,1398.16,21.61,554.1,2388.04,9060.38,47.3,522.15,2388.03,8143.48,8.4174,391,38.94,23.4009,97
15620,78,98,-0.0027,0.0001,642.19,1576.65,1399.66,21.61,553.95,2388.01,9061.95,47.23,522.25,2388.0,8145.45,8.421,393,38.84,23.4116,98
15621,78,99,0.0004,-0.0001,641.79,1583.97,1399.98,21.61,555.34,2388.02,9063.92,47.11,522.05,2388.02,8142.63,8.4057,392,38.94,23.4756,99
15622,78,100,0.0023,-0.0002,641.5,1586.11,1401.7,21.61,554.16,2388.03,9057.73,47.19,522.13,2388.02,8148.96,8.4152,393,38.83,23.3757,100
15623,78,101,0.0027,-0.0,642.69,1583.12,1397.89,21.61,554.27,2387.97,9050.9,47.2,522.16,2388.02,8141.68,8.4184,391,38.93,23.4458,101
15624,78,102,0.0002,0.0002,642.34,1585.71,1396.87,21.61,554.26,2388.04,9060.89,47.28,522.22,2388.01,8139.21,8.4188,392,38.94,23.5048,102
15625,78,103,0.0006,-0.0005,642.7,1583.29,1401.61,21.61,554.22,2388.06,9059.4,47.29,521.74,2388.04,8141.12,8.399,393,39.0,23.3975,103
15626,78,104,-0.0011,0.0004,641.72,1586.81,1396.57,21.61,554.26,2388.03,9058.83,47.4,522.91,2388.01,8140.9,8.3999,392,38.98,23.3231,104
15627,78,105,0.0008,0.0002,642.66,1584.55,1400.37,21.61,554.01,2387.98,9056.1,47.44,522.56,2388.05,8146.23,8.3838,391,38.88,23.3435,105
15628,78,106,-0.0042,0.0002,642.4,1587.69,1398.42,21.61,554.41,2388.01,9065.0,47.35,521.93,2387.97,8136.86,8.4113,391,38.84,23.3195,106
15629,78,107,-0.0019,-0.0004,641.7,1579.04,1397.81,21.6,553.94,2388.06,9058.84,47.29,522.07,2388.01,8143.55,8.3939,392,39.01,23.4393,107
15630,78,108,0.0007,0.0002,641.9,1581.3,1396.87,21.61,554.22,2388.06,9057.67,47.1,522.02,2388.05,8141.06,8.3718,392,38.93,23.4695,108
15631,78,109,-0.006,-0.0,641.91,1580.32,1403.96,21.61,554.67,2388.01,9058.8,47.42,522.51,2388.03,8144.8,8.4023,393,39.01,23.3656,109
15632,78,110,-0.0021,-0.0002,642.41,1586.47,1400.21,21.61,554.24,2388.05,9056.02,47.35,522.29,2388.03,8143.21,8.4048,392,39.0,23.4413,110
15633,78,111,-0.0031,-0.0004,642.04,1587.48,1407.24,21.61,554.5,2388.01,9058.64,47.29,521.77,2387.98,8145.83,8.4077,391,39.12,23.3469,111
15634,78,112,-0.0014,0.0003,642.58,1589.46,1408.6,21.61,554.16,2388.06,9064.01,47.27,522.66,2388.0,8142.61,8.4317,393,39.01,23.4149,112
15635,78,113,-0.0015,0.0004,642.87,1586.97,1397.83,21.61,553.92,2387.98,9059.16,47.04,522.81,2388.04,8146.17,8.3933,391,38.85,23.4771,113
15636,78,114,-0.0006,-0.0002,642.58,1582.74,1401.24,21.61,554.36,2388.09,9053.66,47.1,521.71,2388.1,8140.49,8.4343,391,38.87,23.3592,114
15637,78,115,-0.0012,-0.0002,642.43,1590.86,1392.88,21.61,553.69,2388.05,9059.74,47.37,522.45,2388.02,8144.98,8.4079,392,39.13,23.3299,115
15638,78,116,0.0003,0.0004,642.06,1588.22,1400.17,21.61,553.42,2388.01,9063.36,47.2,522.05,2388.01,8136.42,8.383,392,38.88,23.3085,116
15639,78,117,0.001,0.0004,641.81,1585.26,1396.06,21.61,554.94,2388.05,9059.54,47.38,521.83,2388.01,8140.81,8.3748,389,39.12,23.3804,117
15640,78,118,-0.0032,0.0003,642.28,1581.92,1397.99,21.61,553.27,2388.1,9054.81,47.52,522.1,2388.0,8137.79,8.4341,393,38.97,23.392,118
15641,78,119,-0.0026,-0.0004,642.58,1579.99,1394.26,21.61,553.56,2388.04,9068.86,47.15,521.95,2387.99,8141.09,8.4218,392,38.97,23.3879,119
15642,78,120,-0.0011,-0.0004,642.17,1584.44,1391.51,21.61,554.37,2388.03,9062.63,47.18,521.75,2388.08,8146.98,8.4048,393,39.06,23.361,120
15643,78,121,-0.0008,-0.0004,642.35,1581.19,1400.04,21.61,554.37,2388.04,9062.73,47.19,521.29,2388.02,8145.1,8.4363,391,38.99,23.2944,121
15644,78,122,0.0012,-0.0001,642.31,1584.89,1398.27,21.61,554.64,2388.04,9065.39,47.29,522.49,2388.04,8146.45,8.4211,392,38.88,23.244,122
15645,78,123,0.0002,0.0002,642.09,1577.55,1405.09,21.61,554.04,2387.99,9057.52,47.38,521.99,2388.02,8145.58,8.4231,393,38.95,23.33,123
15646,78,124,0.0009,0.0,642.23,1587.56,1398.14,21.61,553.97,2388.0,9065.61,47.24,522.33,2388.05,8151.05,8.401,392,38.96,23.3707,124
15647,78,125,0.0026,-0.0001,642.45,1588.88,1401.99,21.61,554.18,2387.97,9066.82,47.35,522.17,2388.0,8147.41,8.4329,393,38.97,23.3019,125
15648,78,126,-0.0016,-0.0002,642.51,1582.6,1404.81,21.61,553.94,2388.06,9058.88,47.43,522.26,2387.99,8139.84,8.3846,394,38.88,23.2584,126
15649,78,127,0.0034,0.0003,642.74,1578.88,1397.96,21.61,553.73,2388.04,9061.63,47.33,522.37,2388.0,8139.58,8.4133,392,39.15,23.3916,127
15650,78,128,0.0005,0.0003,642.07,1589.93,1400.63,21.61,553.46,2388.07,9063.34,47.35,522.09,2388.05,8144.76,8.4113,392,38.88,23.4197,128
15651,78,129,-0.0026,-0.0001,641.98,1587.68,1398.81,21.6,553.88,2388.08,9064.47,47.08,522.08,2388.03,8138.7,8.3897,392,38.82,23.4386,129
15652,78,130,0.0032,0.0002,642.43,1586.05,1401.55,21.61,553.73,2388.04,9059.03,47.39,521.92,2388.02,8140.34,8.4271,392,38.9,23.3201,130
15653,78,131,-0.0008,-0.0003,642.14,1579.85,1398.44,21.61,555.19,2388.08,9055.64,47.44,522.16,2388.0,8140.34,8.4304,391,38.81,23.4323,131
15654,78,132,-0.0015,-0.0004,642.5,1587.02,1402.59,21.61,554.22,2388.01,9063.4,47.28,522.42,2388.0,8144.79,8.4427,392,38.9,23.304,132
15655,78,133,-0.0005,0.0003,642.15,1584.59,1400.57,21.61,554.36,2388.01,9056.56,47.4,522.18,2388.01,8139.14,8.4393,393,39.04,23.3803,133
15656,78,134,-0.0037,-0.0005,642.41,1595.16,1396.56,21.61,554.01,2388.02,9062.43,47.39,522.01,2388.03,8142.39,8.4452,390,39.16,23.2828,134
15657,78,135,0.0007,0.0005,642.29,1579.77,1395.0,21.61,554.22,2388.02,9056.23,47.27,522.37,2388.07,8147.77,8.4307,392,39.06,23.3536,135
15658,78,136,-0.0004,-0.0005,642.68,1593.67,1402.16,21.61,554.41,2388.07,9066.59,47.17,522.02,2388.0,8142.64,8.4315,392,38.93,23.3242,136
15659,78,137,-0.0031,-0.0004,642.2,1588.61,1409.95,21.61,553.8,2388.06,9064.99,47.35,522.18,2388.0,8146.47,8.3643,393,38.92,23.3101,137
15660,78,138,0.002,-0.0004,642.34,1584.42,1402.32,21.6,554.21,2388.08,9059.58,47.34,521.8,2388.02,8150.7,8.4149,393,39.02,23.3667,138
15661,78,139,0.0019,-0.0004,642.45,1583.62,1404.32,21.61,554.29,2388.05,9062.6,47.27,521.58,2388.04,8143.14,8.4278,392,38.94,23.3516,139
15662,78,140,0.0022,0.0004,642.39,1585.01,1407.66,21.61,553.56,2388.08,9059.24,47.37,521.97,2388.13,8149.17,8.423,391,38.77,23.3209,140
15663,78,141,0.0001,0.0003,642.26,1592.69,1400.58,21.61,554.59,2388.02,9066.69,47.36,522.37,2388.02,8142.65,8.4092,393,38.95,23.2781,141
15664,78,142,0.0032,-0.0002,642.48,1579.28,1402.28,21.61,553.94,2388.04,9061.85,47.25,521.85,2388.07,8145.3,8.4222,392,38.98,23.3751,142
15665,78,143,0.0049,-0.0002,642.29,1588.2,1401.61,21.61,553.92,2387.97,9063.91,47.32,521.69,2388.07,8148.9,8.4329,392,38.97,23.2771,143
15666,78,144,-0.0014,-0.0,642.9,1589.73,1408.29,21.61,553.55,2387.99,9062.49,47.37,521.97,2388.05,8144.7,8.3975,392,38.98,23.3085,144
15667,78,145,0.0007,0.0004,642.3,1591.72,1401.5,21.61,553.82,2388.09,9062.07,47.42,521.81,2388.06,8143.63,8.4059,393,38.78,23.3076,145
15668,78,146,-0.0003,-0.0,642.29,1591.29,1398.76,21.61,554.19,2388.03,9071.9,47.35,522.22,2388.01,8144.24,8.4153,392,39.07,23.3835,146
15669,78,147,0.0006,0.0004,642.16,1584.68,1404.29,21.61,554.4,2388.06,9068.02,47.27,521.56,2388.01,8148.22,8.427,392,38.86,23.4267,147
15670,78,148,0.0015,0.0002,642.6,1582.93,1403.41,21.6,554.0,2388.02,9064.72,47.48,522.13,2388.06,8145.3,8.3919,391,39.01,23.2918,148
15671,78,149,0.002,0.0,642.82,1583.95,1403.59,21.61,554.73,2388.05,9060.68,47.45,521.64,2388.05,8141.17,8.4381,391,38.86,23.3496,149
15672,78,150,0.0007,-0.0,642.2,1594.49,1401.2,21.61,553.76,2388.05,9070.1,47.12,521.36,2388.03,8140.75,8.4218,392,38.83,23.3322,150
15673,78,151,0.0027,-0.0004,642.32,1580.65,1411.26,21.61,554.63,2388.03,9065.64,47.4,521.55,2388.08,8141.77,8.4406,392,38.89,23.3462,151
15674,78,152,-0.0016,0.0,642.04,1591.17,1398.44,21.61,553.92,2388.06,9060.86,47.37,521.88,2388.04,8146.03,8.4322,392,39.06,23.4255,152
15675,78,153,-0.0008,-0.0,642.41,1585.18,1404.44,21.61,553.48,2388.03,9060.87,47.45,521.53,2388.08,8145.46,8.4368,393,38.65,23.3161,153
15676,78,154,0.0011,0.0,642.47,1585.71,1404.26,21.61,553.83,2388.04,9059.31,47.37,522.16,2388.05,8142.94,8.3947,391,38.87,23.3013,154
15677,78,155,0.0029,-0.0002,642.53,1588.23,1404.33,21.61,553.84,2388.12,9072.93,47.57,521.77,2388.1,8140.86,8.4562,392,38.86,23.4205,155
15678,78,156,0.0043,-0.0003,642.54,1578.55,1401.77,21.61,553.53,2388.06,9066.52,47.42,521.98,2388.1,8141.02,8.408,391,38.93,23.3107,156
15679,78,157,-0.0015,-0.0003,642.64,1589.6,1406.25,21.61,554.2,2388.06,9066.88,47.31,521.9,2388.08,8143.45,8.3962,393,38.91,23.317,157
15680,78,158,0.0,0.0004,642.33,1584.5,1408.57,21.61,553.78,2388.04,9062.65,47.23,522.27,2388.08,8143.86,8.4206,392,38.92,23.3977,158
15681,78,159,0.0031,0.0001,642.81,1593.32,1409.57,21.61,554.07,2388.06,9071.72,47.39,521.38,2388.05,8146.48,8.4199,394,38.76,23.3147,159
15682,78,160,-0.0024,0.0004,642.86,1591.46,1399.41,21.61,553.62,2388.05,9068.58,47.56,521.49,2388.11,8142.62,8.4567,393,38.89,23.2585,160
15683,78,161,-0.004,-0.0002,642.27,1589.57,1407.09,21.61,553.56,2388.03,9072.0,47.46,522.16,2388.04,8142.97,8.4043,393,38.85,23.2474,161
